x,y,predicted_intensity
-2.25,-9.25,3.8765257366635217
-2.0,-9.25,4.6773961728880415
-1.75,-9.25,5.3517031818891585
-1.5,-9.25,6.293103815796094
-1.25,-9.25,6.811465925019704
-1.0,-9.25,7.999828325645524
-0.75,-9.25,8.937870927339233
-0.5,-9.25,10.118003011896064
-0.25,-9.25,12.576891272638704
0.0,-9.25,13.615375939249091
0.25,-9.25,16.26803082725496
0.5,-9.25,17.053673086922117
0.75,-9.25,17.450970252303932
1.0,-9.25,19.107826650436436
1.25,-9.25,22.848827632948314
1.5,-9.25,36.703830274671645
1.75,-9.25,45.071259286572285
2.0,-9.25,43.31783535032403
2.25,-9.25,43.547456317223535
2.5,-9.25,42.56667025475371
2.75,-9.25,40.98468192371245
3.0,-9.25,41.84793769963555
3.25,-9.25,41.30771363717858
3.5,-9.25,39.717886379790016
3.75,-9.25,39.30307735918362
4.0,-9.25,38.097546291616155
4.25,-9.25,36.43005083631639
4.5,-9.25,34.42936947235158
4.75,-9.25,33.62139481994126
5.0,-9.25,32.468848474217054
5.25,-9.25,30.707937120306227
5.5,-9.25,29.677949624911605
5.75,-9.25,29.134318291255383
6.0,-9.25,26.446094985752595
6.25,-9.25,24.433584651403365
6.5,-9.25,22.660362945092963
6.75,-9.25,19.609471503320563
7.0,-9.25,17.682491228496872
7.25,-9.25,13.242936610995073
7.5,-9.25,11.31293478992383
7.75,-9.25,12.048122468627014
8.0,-9.25,11.728182838423823
8.25,-9.25,11.805656571323937
8.5,-9.25,11.462777768981077
8.75,-9.25,11.873262504027466
9.0,-9.25,9.870541096049497
9.25,-9.25,4.038872332308667
-9.5,-9.0,0.15114082911981505
-9.25,-9.0,0.7999373345772749
-9.0,-9.0,1.5112346063629212
-8.75,-9.0,0.5942370907756105
-8.5,-9.0,-0.4709518378425226
-8.25,-9.0,-0.0668356301738211
-8.0,-9.0,0.40897447599570863
-7.75,-9.0,0.5597261271221605
-7.5,-9.0,0.7543290446557189
-7.25,-9.0,1.0972044400288918
-7.0,-9.0,1.2933494162032937
-6.75,-9.0,1.4069978928347986
-6.5,-9.0,1.5994155347805592
-6.25,-9.0,1.6784266125284149
-6.0,-9.0,1.7021979777509755
-5.75,-9.0,1.746369893608247
-5.5,-9.0,1.794310476193501
-5.25,-9.0,1.860448568337432
-5.0,-9.0,1.8929368529243726
-4.75,-9.0,1.901145989570262
-4.5,-9.0,1.9572701424406078
-4.25,-9.0,2.0428874193197353
-4.0,-9.0,2.053192633902218
-3.75,-9.0,2.1552331688757445
-3.5,-9.0,2.273208305488693
-3.25,-9.0,2.3903299039258714
-3.0,-9.0,2.5396175848875178
-2.75,-9.0,2.7610238252165376
-2.5,-9.0,2.9786357259581004
-2.25,-9.0,3.2689693532691195
-2.0,-9.0,3.7473393978160496
-1.75,-9.0,4.257730834853341
-1.5,-9.0,4.791869832577966
-1.25,-9.0,5.627563329100134
-1.0,-9.0,6.017386713444807
-0.75,-9.0,7.398853650343298
-0.5,-9.0,9.011610491532494
-0.25,-9.0,10.071460261109209
0.0,-9.0,11.545680046217683
0.25,-9.0,13.566498144337146
0.5,-9.0,16.350940637542948
0.75,-9.0,16.691281691436927
1.0,-9.0,20.96205451616072
1.25,-9.0,18.83418091375472
1.5,-9.0,26.43821486486968
1.75,-9.0,32.92999424597792
