t_sec,intensity,x,y,yaw
1757318890.727,31.069721,-3.1278,0.0001,0.0001
1757318890.927,31.217794,-3.1147,0.0001,0.0001
1757318891.127,31.417692,-3.0947,0.0001,0.0001
1757318891.327,31.590687,-3.0766,0.0001,0.0001
1757318891.527,31.767347,-3.0589,0.0001,0.0001
1757318891.727,31.959970,-3.0394,0.0001,0.0001
1757318891.927,32.133193,-3.0220,0.0001,0.0001
1757318892.127,32.328317,-3.0030,0.0001,0.0001
1757318892.327,32.521619,-2.9842,0.0001,0.0001
1757318892.527,32.694904,-2.9676,0.0001,0.0001
1757318892.727,32.890518,-2.9524,0.0001,0.0001
1757318892.927,33.088316,-2.9334,0.0001,0.0001
1757318893.127,33.261133,-2.9171,0.0001,0.0001
1757318893.327,33.477205,-2.8978,0.0001,0.0001
1757318893.527,33.678984,-2.8794,0.0001,0.0001
1757318893.727,33.865149,-2.8631,0.0002,0.0001
1757318893.927,34.096862,-2.8423,0.0002,0.0001
1757318894.127,34.299288,-2.8246,0.0002,0.0001
1757318894.327,34.510684,-2.8098,0.0002,0.0001
1757318894.527,34.735138,-2.7903,0.0002,0.0001
1757318894.727,34.938126,-2.7729,0.0002,0.0001
1757318894.927,35.149583,-2.7557,0.0002,0.0001
1757318895.127,35.384326,-2.7362,0.0002,0.0001
1757318895.327,35.587664,-2.7196,0.0002,0.0001
1757318895.527,35.822655,-2.7010,0.0002,0.0001
1757318895.727,36.059802,-2.6822,0.0002,0.0001
1757318895.927,36.272568,-2.6682,0.0002,0.0001
1757318896.127,36.532365,-2.6487,0.0002,0.0001
1757318896.327,36.770734,-2.6303,0.0002,0.0001
1757318896.527,36.984179,-2.6140,0.0002,0.0001
1757318896.727,37.261821,-2.5938,0.0002,0.0001
1757318896.927,37.501700,-2.5761,0.0002,0.0001
1757318897.127,37.720349,-2.5605,0.0002,0.0001
1757318897.327,38.008751,-2.5397,0.0002,0.0001
1757318897.527,38.252310,-2.5226,0.0002,0.0001
1757318897.727,38.522243,-2.5072,0.0002,0.0001
1757318897.927,38.800309,-2.4878,0.0002,0.0001
1757318898.127,39.053447,-2.4705,0.0002,0.0001
1757318898.327,39.329298,-2.4524,0.0002,0.0001
1757318898.527,39.610275,-2.4338,0.0002,0.0001
1757318898.727,39.862124,-2.4173,0.0002,0.0001
1757318898.927,40.170502,-2.3978,0.0002,0.0001
1757318899.127,40.462281,-2.3794,0.0002,0.0001
1757318899.327,40.718340,-2.3660,0.0002,0.0001
1757318899.527,41.056748,-2.3459,0.0002,0.0001
1757318899.727,41.354245,-2.3277,0.0002,0.0001
1757318899.927,41.657304,-2.3100,0.0002,0.0001
1757318900.127,41.987289,-2.2905,0.0002,0.0001
1757318900.327,42.285073,-2.2731,0.0002,0.0001
1757318900.527,42.593422,-2.2557,0.0002,0.0001
1757318900.727,42.939898,-2.2362,0.0002,0.0001
1757318900.927,43.240286,-2.2196,0.0002,0.0001
1757318901.127,43.581234,-2.2044,0.0002,0.0001
1757318901.327,43.932983,-2.1852,0.0002,0.0001
1757318901.527,44.249803,-2.1682,0.0002,0.0001
1757318901.727,44.629837,-2.1487,0.0002,0.0001
1757318901.927,44.986978,-2.1303,0.0002,0.0001
1757318902.127,45.316497,-2.1140,0.0002,0.0001
1757318902.327,45.730570,-2.0933,0.0002,0.0001
1757318902.527,46.093038,-2.0755,0.0002,0.0001
1757318902.727,46.417185,-2.0625,0.0002,0.0001
1757318902.927,46.855484,-2.0424,0.0002,0.0001
1757318903.127,47.223617,-2.0249,0.0002,0.0001
1757318903.327,47.608071,-2.0077,0.0002,0.0001
1757318903.527,48.038202,-1.9882,0.0002,0.0001
1757318903.727,48.427143,-1.9709,0.0002,0.0001
1757318903.927,48.866885,-1.9519,0.0002,0.0001
1757318904.127,49.305644,-1.9331,0.0002,0.0001
1757318904.327,49.701023,-1.9191,0.0002,0.0001
1757318904.527,50.186197,-1.8996,0.0002,0.0001
1757318904.727,50.633321,-1.8812,0.0002,0.0001
1757318904.927,51.035423,-1.8649,0.0002,0.0001
1757318905.127,51.537109,-1.8456,0.0002,0.0001
1757318905.327,52.000816,-1.8275,0.0002,0.0001
1757318905.527,52.420254,-1.8120,0.0003,0.0001
1757318905.727,52.971247,-1.7912,0.0003,0.0001
1757318905.927,53.456282,-1.7735,0.0003,0.0001
1757318906.127,53.963896,-1.7586,0.0003,0.0001
1757318906.327,54.511483,-1.7391,0.0003,0.0001
1757318906.527,55.007311,-1.7218,0.0003,0.0001
1757318906.727,55.577645,-1.7028,0.0003,0.0001
1757318906.927,56.134383,-1.6842,0.0003,0.0001
1757318907.127,56.642300,-1.6675,0.0003,0.0001
1757318907.327,57.229967,-1.6489,0.0003,0.0001
1757318907.527,57.817926,-1.6305,0.0003,0.0001
1757318907.727,58.336166,-1.6171,0.0003,0.0001
1757318907.927,59.027330,-1.5969,0.0003,0.0001
1757318908.127,59.643917,-1.5784,0.0003,0.0001
1757318908.327,60.273677,-1.5605,0.0003,0.0001
1757318908.527,60.958476,-1.5410,0.0003,0.0001
1757318908.727,61.587509,-1.5235,0.0003,0.0001
1757318908.927,62.233824,-1.5061,0.0003,0.0001
1757318909.127,62.966775,-1.4866,0.0003,0.0001
1757318909.327,63.606419,-1.4727,0.0003,0.0001
1757318909.527,64.341525,-1.4546,0.0003,0.0001
1757318909.727,65.107794,-1.4353,0.0003,0.0001
1757318909.927,65.796323,-1.4183,0.0003,0.0001
1757318910.127,66.629877,-1.3988,0.0003,0.0001
1757318910.327,67.416250,-1.3803,0.0003,0.0001
1757318910.527,68.144381,-1.3640,0.0003,0.0001
1757318910.727,69.070889,-1.3433,0.0003,0.0001
1757318910.927,69.886978,-1.3256,0.0003,0.0001
1757318911.127,70.618429,-1.3125,0.0003,0.0001
1757318911.327,71.616850,-1.2925,0.0003,0.0001
1757318911.527,72.465477,-1.2749,0.0003,0.0001
