x,y,intensity
4.375,-3.375,37.2375
4.625,-3.375,40.6008
4.875,-3.375,41.2568
5.125,-3.375,57.6518
5.375,-3.375,58.6028
5.625,-3.375,59.199
5.875,-3.375,65.6588
6.125,-3.375,88.1377
6.375,-3.375,99.5005
6.625,-3.375,97.6153
6.875,-3.375,107.415
7.125,-3.375,118.336
7.375,-3.375,125.125
7.625,-3.375,143.243
7.875,-3.375,137.256
8.125,-3.375,144.67
8.375,-3.375,142.89
8.625,-3.375,-1
8.875,-3.375,-1
9.125,-3.375,-1
9.375,-3.375,-1
-9.375,-3.125,-1
-9.125,-3.125,-1
-8.875,-3.125,-1
-8.625,-3.125,7.11014e-16
-8.375,-3.125,7.08408e-16
-8.125,-3.125,-1
-7.875,-3.125,-1
-7.625,-3.125,8.28258e-44
-7.375,-3.125,8.66477e-45
-7.125,-3.125,-1
-6.875,-3.125,7.38345e-50
-6.625,-3.125,-1
-6.375,-3.125,-1
-6.125,-3.125,1.59738
-5.875,-3.125,1.65114
-5.625,-3.125,1.69756
-5.375,-3.125,1.71187
-5.125,-3.125,1.80021
-4.875,-3.125,1.89915
-4.625,-3.125,1.96018
-4.375,-3.125,1.9716
-4.125,-3.125,2.08133
-3.875,-3.125,-1
-3.625,-3.125,2.44568
-3.375,-3.125,2.46993
-3.125,-3.125,2.83904
-2.875,-3.125,3.50257
-2.625,-3.125,3.42968
-2.375,-3.125,4.14705
-2.125,-3.125,-1
-1.875,-3.125,-1
-1.625,-3.125,-1
-1.375,-3.125,-1
-1.125,-3.125,-1
-0.875,-3.125,8.7779
-0.625,-3.125,0.959429
-0.375,-3.125,0.856593
-0.125,-3.125,0.671004
0.125,-3.125,0.481647
0.375,-3.125,0.563638
0.625,-3.125,-1
0.875,-3.125,-1
1.125,-3.125,-1
1.375,-3.125,-1
1.625,-3.125,-1
1.875,-3.125,-1
2.125,-3.125,-1
2.375,-3.125,-1
2.625,-3.125,-1
2.875,-3.125,-1
3.125,-3.125,-1
3.375,-3.125,-1
3.625,-3.125,-1
3.875,-3.125,-1
4.125,-3.125,-1
4.375,-3.125,36.055
4.625,-3.125,39.3069
4.875,-3.125,43.4409
5.125,-3.125,45.6632
5.375,-3.125,57.8073
5.625,-3.125,60.3023
5.875,-3.125,61.241
6.125,-3.125,86.1209
6.375,-3.125,88.9088
6.625,-3.125,98.9447
6.875,-3.125,93.1048
7.125,-3.125,98.7885
7.375,-3.125,108.104
7.625,-3.125,113.715
7.875,-3.125,114.978
8.125,-3.125,116.277
8.375,-3.125,114.303
8.625,-3.125,-1
8.875,-3.125,-1
9.125,-3.125,-1
9.375,-3.125,-1
-9.375,-2.875,-1
-9.125,-2.875,-1
-8.875,-2.875,-1
-8.625,-2.875,1.39395e-15
-8.375,-2.875,2.0573e-15
-8.125,-2.875,1.24438e-15
-7.875,-2.875,6.24092e-16
-7.625,-2.875,2.57938e-41
-7.375,-2.875,-1
-7.125,-2.875,-1
-6.875,-2.875,2.91657e-47
-6.625,-2.875,-1
-6.375,-2.875,-1
-6.125,-2.875,1.59249
-5.875,-2.875,1.64307
-5.625,-2.875,1.69997
-5.375,-2.875,1.74189
-5.125,-2.875,1.78812
-4.875,-2.875,-1
-4.625,-2.875,2.02545
-4.375,-2.875,-1
-4.125,-2.875,2.28607
-3.875,-2.875,2.35017
-3.625,-2.875,2.48659
-3.375,-2.875,-1
-3.125,-2.875,3.32006
-2.875,-2.875,3.69165
-2.625,-2.875,-1
-2.375,-2.875,4.70253
-2.125,-2.875,4.7151
-1.875,-2.875,5.54251
-1.625,-2.875,-1
-1.375,-2.875,-1
-1.125,-2.875,-1
-0.875,-2.875,-1
-0.625,-2.875,0.94571
-0.375,-2.875,0.618047
-0.125,-2.875,0.48599
0.125,-2.875,0.346096
0.375,-2.875,0.269161
0.625,-2.875,-1
0.875,-2.875,-1
1.125,-2.875,-1
1.375,-2.875,-1
1.625,-2.875,-1
1.875,-2.875,-1
2.125,-2.875,-1
2.375,-2.875,-1
2.625,-2.875,-1
2.875,-2.875,-1
3.125,-2.875,-1
3.375,-2.875,-1
3.625,-2.875,-1
3.875,-2.875,-1
4.125,-2.875,-1
4.375,-2.875,35.3913
4.625,-2.875,37.1606
4.875,-2.875,39.6826
5.125,-2.875,41.5532
5.375,-2.875,44.8679
5.625,-2.875,57.2232
5.875,-2.875,80.8155
6.125,-2.875,82.0515
6.375,-2.875,83.4855
6.625,-2.875,88.2004
6.875,-2.875,86.7299
7.125,-2.875,92.8084
7.375,-2.875,105.143
7.625,-2.875,108.353
7.875,-2.875,114.894
8.125,-2.875,114.092
8.375,-2.875,107.042
8.625,-2.875,-1
8.875,-2.875,-1
9.125,-2.875,-1
9.375,-2.875,-1
-9.375,-2.625,-1
-9.125,-2.625,-1
-8.875,-2.625,-1
-8.625,-2.625,1.11946e-14
-8.375,-2.625,2.0878e-15
-8.125,-2.625,2.12706e-15
-7.875,-2.625,-1
-7.625,-2.625,-1
-7.375,-2.625,-1
-7.125,-2.625,-1
-6.875,-2.625,2.32549e-45
-6.625,-2.625,-1
-6.375,-2.625,-1
-6.125,-2.625,1.59903
-5.875,-2.625,1.65094
-5.625,-2.625,1.7236
-5.375,-2.625,1.75002
-5.125,-2.625,1.81025
-4.875,-2.625,-1
-4.625,-2.625,2.11062
-4.375,-2.625,2.16576
-4.125,-2.625,2.26914
-3.875,-2.625,-1
-3.625,-2.625,2.64057
-3.375,-2.625,-1
-3.125,-2.625,3.62688
-2.875,-2.625,3.82413
-2.625,-2.625,-1
-2.375,-2.625,5.03317
-2.125,-2.625,-1
-1.875,-2.625,5.82297
-1.625,-2.625,6.37124
-1.375,-2.625,-1
-1.125,-2.625,-1
-0.875,-2.625,-1
-0.625,-2.625,0.735291
-0.375,-2.625,0.57857
-0.125,-2.625,0.42369
0.125,-2.625,0.273246
0.375,-2.625,0.267579
0.625,-2.625,0.287044
0.875,-2.625,0.397491
1.125,-2.625,0.661172
1.375,-2.625,0.728905
1.625,-2.625,0.496221
1.875,-2.625,0.606562
2.125,-2.625,0.292386
2.375,-2.625,0.302415
2.625,-2.625,0.30719
2.875,-2.625,0.301423
3.125,-2.625,0.294587
3.375,-2.625,0.290787
3.625,-2.625,0.281747
3.875,-2.625,0.276375
4.125,-2.625,31.4006
4.375,-2.625,32.9835
4.625,-2.625,35.6953
4.875,-2.625,38.3913
5.125,-2.625,39.9185
5.375,-2.625,42.5868
5.625,-2.625,46.0984
5.875,-2.625,77.7537
6.125,-2.625,78.1696
6.375,-2.625,79.0421
6.625,-2.625,84.0746
6.875,-2.625,83.3898
7.125,-2.625,87.6766
7.375,-2.625,91.5722
7.625,-2.625,92.544
7.875,-2.625,96.7719
8.125,-2.625,102.904
8.375,-2.625,91.3921
8.625,-2.625,-1
8.875,-2.625,-1
9.125,-2.625,-1
9.375,-2.625,-1
-9.375,-2.375,-1
-9.125,-2.375,-1
-8.875,-2.375,-1
-8.625,-2.375,2.52875e-14
-8.375,-2.375,1.75146e-14
-8.125,-2.375,2.15517e-15
-7.875,-2.375,2.20319e-15
-7.625,-2.375,-1
-7.375,-2.375,-1
-7.125,-2.375,-1
-6.875,-2.375,1.70807e-42
-6.625,-2.375,-1
-6.375,-2.375,-1
-6.125,-2.375,1.6155
-5.875,-2.375,1.67055
-5.625,-2.375,1.76673
-5.375,-2.375,1.79354
-5.125,-2.375,1.92651
-4.875,-2.375,1.90915
-4.625,-2.375,2.16829
-4.375,-2.375,2.3718
-4.125,-2.375,-1
-3.875,-2.375,-1
-3.625,-2.375,2.95944
-3.375,-2.375,3.58836
-3.125,-2.375,3.95485
-2.875,-2.375,3.85813
-2.625,-2.375,4.58634
-2.375,-2.375,5.48258
-2.125,-2.375,-1
-1.875,-2.375,-1
-1.625,-2.375,-1
-1.375,-2.375,7.17327
-1.125,-2.375,2.05971
-0.875,-2.375,-1
-0.625,-2.375,0.584266
-0.375,-2.375,0.478749
-0.125,-2.375,0.378857
0.125,-2.375,0.279162
0.375,-2.375,0.375841
0.625,-2.375,0.49052
0.875,-2.375,0.524277
1.125,-2.375,0.795806
1.375,-2.375,0.239053
1.625,-2.375,0.241414
1.875,-2.375,0.277564
2.125,-2.375,0.289189
2.375,-2.375,0.299056
2.625,-2.375,0.304312
2.875,-2.375,0.304926
3.125,-2.375,0.304484
3.375,-2.375,27.4646
3.625,-2.375,27.8756
3.875,-2.375,30.4928
4.125,-2.375,30.4973
4.375,-2.375,32.2457
4.625,-2.375,34.2464
4.875,-2.375,37.5491
5.125,-2.375,37.9101
5.375,-2.375,39.999
5.625,-2.375,66.6703
5.875,-2.375,68.6993
6.125,-2.375,76.3059
6.375,-2.375,77.4947
6.625,-2.375,79.3385
6.875,-2.375,82.7992
7.125,-2.375,86.6394
7.375,-2.375,84.8619
7.625,-2.375,89.1629
7.875,-2.375,92.9471
8.125,-2.375,92.5008
8.375,-2.375,85.6291
8.625,-2.375,-1
8.875,-2.375,-1
9.125,-2.375,-1
9.375,-2.375,-1
-9.375,-2.125,-1
-9.125,-2.125,-1
-8.875,-2.125,-1
-8.625,-2.125,5.91394e-14
-8.375,-2.125,4.09855e-14
-8.125,-2.125,-1
-7.875,-2.125,2.22362e-15
-7.625,-2.125,1.12746e-14
-7.375,-2.125,-1
-7.125,-2.125,-1
-6.875,-2.125,5.12645e-41
-6.625,-2.125,-1
-6.375,-2.125,-1
-6.125,-2.125,1.65093
-5.875,-2.125,1.71264
-5.625,-2.125,1.83806
-5.375,-2.125,1.8515
-5.125,-2.125,2.07049
-4.875,-2.125,2.11325
-4.625,-2.125,2.16666
-4.375,-2.125,2.61451
-4.125,-2.125,-1
-3.875,-2.125,-1
-3.625,-2.125,3.55184
-3.375,-2.125,3.56548
-3.125,-2.125,4.05438
-2.875,-2.125,-1
-2.625,-2.125,5.20336
-2.375,-2.125,-1
-2.125,-2.125,5.84593
-1.875,-2.125,-1
-1.625,-2.125,-1
-1.375,-2.125,-1
-1.125,-2.125,-1
-0.875,-2.125,1.87341
-0.625,-2.125,0.537766
-0.375,-2.125,0.447392
-0.125,-2.125,0.451855
0.125,-2.125,0.377841
0.375,-2.125,0.207417
0.625,-2.125,0.420416
0.875,-2.125,0.59321
1.125,-2.125,0.744496
1.375,-2.125,0.221949
1.625,-2.125,0.240556
1.875,-2.125,0.265564
2.125,-2.125,0.290824
2.375,-2.125,0.302395
2.625,-2.125,0.303212
2.875,-2.125,0.310507
3.125,-2.125,25.1714
3.375,-2.125,26.3461
3.625,-2.125,27.0825
3.875,-2.125,28.7375
4.125,-2.125,30.1166
4.375,-2.125,31.3275
4.625,-2.125,32.9603
4.875,-2.125,36.0338
5.125,-2.125,35.685
5.375,-2.125,62.2957
5.625,-2.125,64.6433
5.875,-2.125,64.7009
6.125,-2.125,74.0103
6.375,-2.125,74.8867
6.625,-2.125,74.7042
6.875,-2.125,76.6117
7.125,-2.125,82.0755
7.375,-2.125,80.8428
7.625,-2.125,84.3594
7.875,-2.125,85.7845
8.125,-2.125,85.0195
8.375,-2.125,95.7689
8.625,-2.125,-1
8.875,-2.125,-1
9.125,-2.125,-1
9.375,-2.125,-1
-9.375,-1.875,-1
-9.125,-1.875,-1
-8.875,-1.875,-1
-8.625,-1.875,1.35226e-13
-8.375,-1.875,8.55275e-14
-8.125,-1.875,-1
-7.875,-1.875,-1
-7.625,-1.875,3.5048e-14
-7.375,-1.875,2.40255e-15
-7.125,-1.875,2.43098e-15
-6.875,-1.875,7.8081e-16
-6.625,-1.875,-1
-6.375,-1.875,-1
-6.125,-1.875,1.69463
-5.875,-1.875,1.7667
-5.625,-1.875,1.91843
-5.375,-1.875,2.02357
-5.125,-1.875,2.0397
-4.875,-1.875,-1
-4.625,-1.875,2.46715
-4.375,-1.875,2.66228
-4.125,-1.875,3.04036
-3.875,-1.875,3.29097
-3.625,-1.875,3.59521
-3.375,-1.875,4.1956
-3.125,-1.875,4.05802
-2.875,-1.875,4.74423
-2.625,-1.875,5.22821
-2.375,-1.875,5.55147
-2.125,-1.875,6.11515
-1.875,-1.875,6.52146
-1.625,-1.875,1.99745
-1.375,-1.875,1.88676
-1.125,-1.875,1.89632
-0.875,-1.875,1.84064
-0.625,-1.875,0.568818
-0.375,-1.875,0.545273
-0.125,-1.875,0.524034
0.125,-1.875,0.174974
0.375,-1.875,0.186243
0.625,-1.875,0.245216
0.875,-1.875,0.364865
1.125,-1.875,0.534568
1.375,-1.875,0.217141
1.625,-1.875,0.239509
1.875,-1.875,0.262119
2.125,-1.875,0.278521
2.375,-1.875,0.293653
2.625,-1.875,22.8272
2.875,-1.875,24.0177
3.125,-1.875,24.8109
3.375,-1.875,26.0978
3.625,-1.875,26.3198
3.875,-1.875,27.5784
4.125,-1.875,29.4736
4.375,-1.875,29.8956
4.625,-1.875,31.4053
4.875,-1.875,33.8182
5.125,-1.875,59.778
5.375,-1.875,61.4812
5.625,-1.875,62.664
5.875,-1.875,62.8006
6.125,-1.875,64.1802
6.375,-1.875,65.93
6.625,-1.875,66.5695
6.875,-1.875,74.104
7.125,-1.875,78.4505
7.375,-1.875,75.9675
7.625,-1.875,80.2394
7.875,-1.875,92.7811
8.125,-1.875,93.2533
8.375,-1.875,89.8747
8.625,-1.875,88.0934
8.875,-1.875,41.5244
9.125,-1.875,-1
9.375,-1.875,-1
-9.375,-1.625,-1
-9.125,-1.625,-1
-8.875,-1.625,-1
-8.625,-1.625,2.17746e-13
-8.375,-1.625,1.46969e-13
-8.125,-1.625,-1
-7.875,-1.625,1.18612e-13
-7.625,-1.625,2.22771e-14
-7.375,-1.625,-1
-7.125,-1.625,2.52134e-15
-6.875,-1.625,0.000122383
-6.625,-1.625,-1
-6.375,-1.625,1.71083
-6.125,-1.625,1.73915
-5.875,-1.625,1.89609
-5.625,-1.625,1.96544
-5.375,-1.625,2.05453
-5.125,-1.625,2.39902
-4.875,-1.625,-1
-4.625,-1.625,-1
-4.375,-1.625,2.85562
-4.125,-1.625,3.00481
-3.875,-1.625,3.46889
-3.625,-1.625,3.9623
-3.375,-1.625,4.43224
-3.125,-1.625,-1
-2.875,-1.625,-1
-2.625,-1.625,-1
-2.375,-1.625,6.15212
-2.125,-1.625,6.65857
-1.875,-1.625,1.88229
-1.625,-1.625,1.90106
-1.375,-1.625,1.90806
-1.125,-1.625,-1
-0.875,-1.625,-1
-0.625,-1.625,-1
-0.375,-1.625,-1
-0.125,-1.625,0.18778
0.125,-1.625,0.169907
0.375,-1.625,-1
0.625,-1.625,0.283868
0.875,-1.625,-1
1.125,-1.625,-1
1.375,-1.625,0.242859
1.625,-1.625,0.259764
1.875,-1.625,0.263551
2.125,-1.625,21.0489
2.375,-1.625,21.7531
2.625,-1.625,22.3421
2.875,-1.625,23.3675
3.125,-1.625,24.5622
3.375,-1.625,25.1576
3.625,-1.625,26.0657
3.875,-1.625,26.6214
4.125,-1.625,28.3578
4.375,-1.625,29.1733
4.625,-1.625,29.7376
4.875,-1.625,32.3971
5.125,-1.625,59.2273
5.375,-1.625,59.9627
5.625,-1.625,60.8813
5.875,-1.625,61.5268
6.125,-1.625,63.0594
6.375,-1.625,63.6554
6.625,-1.625,66.6785
6.875,-1.625,65.59
7.125,-1.625,73.0533
7.375,-1.625,90.8163
7.625,-1.625,90.4189
7.875,-1.625,91.3573
8.125,-1.625,91.8877
8.375,-1.625,89.8219
8.625,-1.625,86.0208
8.875,-1.625,83.8959
9.125,-1.625,-1
9.375,-1.625,-1
-9.375,-1.375,-1
-9.125,-1.375,-1
-8.875,-1.375,-1
-8.625,-1.375,4.77709e-13
-8.375,-1.375,3.05109e-13
-8.125,-1.375,-1
-7.875,-1.375,0.00011361
-7.625,-1.375,5.94679e-14
-7.375,-1.375,-1
-7.125,-1.375,-1
-6.875,-1.375,1.56897
-6.625,-1.375,1.67533
-6.375,-1.375,1.6752
-6.125,-1.375,1.82955
-5.875,-1.375,1.84947
-5.625,-1.375,2.20883
-5.375,-1.375,2.22293
-5.125,-1.375,2.55898
-4.875,-1.375,2.84021
-4.625,-1.375,2.77812
-4.375,-1.375,3.05816
-4.125,-1.375,3.4457
-3.875,-1.375,3.65446
-3.625,-1.375,3.95622
-3.375,-1.375,4.59625
-3.125,-1.375,4.6395
-2.875,-1.375,4.98037
-2.625,-1.375,5.43146
-2.375,-1.375,5.87011
-2.125,-1.375,6.61383
-1.875,-1.375,1.91671
-1.625,-1.375,1.92397
-1.375,-1.375,1.67775
-1.125,-1.375,1.60706
-0.875,-1.375,1.53457
-0.625,-1.375,0.264048
-0.375,-1.375,0.183352
-0.125,-1.375,0.162402
0.125,-1.375,0.19092
0.375,-1.375,0.210159
0.625,-1.375,0.311616
0.875,-1.375,0.424721
1.125,-1.375,0.623058
1.375,-1.375,0.230828
1.625,-1.375,19.3379
1.875,-1.375,20.0336
2.125,-1.375,20.5995
2.375,-1.375,21.8196
2.625,-1.375,21.8895
2.875,-1.375,22.7055
3.125,-1.375,23.9831
3.375,-1.375,24.7558
3.625,-1.375,24.6516
3.875,-1.375,25.9712
4.125,-1.375,27.4439
4.375,-1.375,28.7833
4.625,-1.375,28.1498
4.875,-1.375,58.4428
5.125,-1.375,58.2221
5.375,-1.375,58.717
5.625,-1.375,59.3501
5.875,-1.375,60.4353
6.125,-1.375,61.9677
6.375,-1.375,61.793
6.625,-1.375,64.098
6.875,-1.375,63.4293
7.125,-1.375,88.6347
7.375,-1.375,89.3096
7.625,-1.375,87.7292
7.875,-1.375,89.636
8.125,-1.375,88.069
8.375,-1.375,86.1186
8.625,-1.375,81.9965
8.875,-1.375,83.0758
9.125,-1.375,-1
9.375,-1.375,-1
-9.375,-1.125,-1
-9.125,-1.125,-1
-8.875,-1.125,-1
-8.625,-1.125,0.000110094
-8.375,-1.125,0.000111006
-8.125,-1.125,-1
-7.875,-1.125,0.000113156
-7.625,-1.125,0.000115455
-7.375,-1.125,-1
-7.125,-1.125,-1
-6.875,-1.125,1.67102
-6.625,-1.125,1.67471
-6.375,-1.125,1.92043
-6.125,-1.125,2.06575
-5.875,-1.125,2.0984
-5.625,-1.125,2.43343
-5.375,-1.125,2.42051
-5.125,-1.125,2.77279
-4.875,-1.125,2.97096
-4.625,-1.125,3.2302
-4.375,-1.125,3.63893
-4.125,-1.125,3.92993
-3.875,-1.125,4.23716
-3.625,-1.125,4.55668
-3.375,-1.125,4.83519
-3.125,-1.125,5.34598
-2.875,-1.125,5.47718
-2.625,-1.125,5.85242
-2.375,-1.125,1.59572
-2.125,-1.125,1.59548
-1.875,-1.125,1.59224
-1.625,-1.125,1.58802
-1.375,-1.125,1.55324
-1.125,-1.125,1.10797
-0.875,-1.125,0.233979
-0.625,-1.125,0.18352
-0.375,-1.125,0.157239
-0.125,-1.125,0.168475
0.125,-1.125,0.197636
0.375,-1.125,0.257094
0.625,-1.125,17.4011
0.875,-1.125,18.2994
1.125,-1.125,0.69315
1.375,-1.125,18.3758
1.625,-1.125,18.7319
1.875,-1.125,19.4638
2.125,-1.125,20.037
2.375,-1.125,20.5826
2.625,-1.125,21.2187
2.875,-1.125,21.7999
3.125,-1.125,23.3552
3.375,-1.125,24.1874
3.625,-1.125,23.9502
3.875,-1.125,25.1631
4.125,-1.125,26.2096
4.375,-1.125,27.545
4.625,-1.125,57.4114
4.875,-1.125,57.7434
5.125,-1.125,57.3729
5.375,-1.125,57.7764
5.625,-1.125,58.3973
5.875,-1.125,59.4004
6.125,-1.125,60.3773
6.375,-1.125,60.4327
6.625,-1.125,61.8725
6.875,-1.125,81.3314
7.125,-1.125,81.1381
7.375,-1.125,86.9492
7.625,-1.125,86.2165
7.875,-1.125,86.6714
8.125,-1.125,85.3577
8.375,-1.125,83.392
8.625,-1.125,80.0171
8.875,-1.125,79.0407
9.125,-1.125,-1
9.375,-1.125,-1
-9.375,-0.875,-1
-9.125,-0.875,-1
-8.875,-0.875,-1
-8.625,-0.875,0.000108339
-8.375,-0.875,0.000110591
-8.125,-0.875,0.00011344
-7.875,-0.875,1.39764
-7.625,-0.875,1.46046
-7.375,-0.875,-1
-7.125,-0.875,-1
-6.875,-0.875,1.66941
-6.625,-0.875,-1
-6.375,-0.875,-1
-6.125,-0.875,2.24887
-5.875,-0.875,2.28695
-5.625,-0.875,2.57486
-5.375,-0.875,2.60453
-5.125,-0.875,2.96343
-4.875,-0.875,3.16284
-4.625,-0.875,3.43053
-4.375,-0.875,3.74857
-4.125,-0.875,3.73235
-3.875,-0.875,4.06752
-3.625,-0.875,4.35107
-3.375,-0.875,4.77414
-3.125,-0.875,5.06672
-2.875,-0.875,5.44506
-2.625,-0.875,5.5822
-2.375,-0.875,1.70022
-2.125,-0.875,1.58854
-1.875,-0.875,1.58949
-1.625,-0.875,1.52745
-1.375,-0.875,1.07515
-1.125,-0.875,0.22396
-0.875,-0.875,0.178512
-0.625,-0.875,0.156997
-0.375,-0.875,0.167711
-0.125,-0.875,0.211047
0.125,-0.875,19.5959
0.375,-0.875,16.8536
0.625,-0.875,17.2006
0.875,-0.875,17.5761
1.125,-0.875,17.9213
1.375,-0.875,18.3194
1.625,-0.875,18.7945
1.875,-0.875,19.4511
2.125,-0.875,19.9816
2.375,-0.875,20.5198
2.625,-0.875,21.1019
2.875,-0.875,21.9415
3.125,-0.875,22.7275
3.375,-0.875,22.3867
3.625,-0.875,23.2072
3.875,-0.875,24.1677
4.125,-0.875,25.3728
4.375,-0.875,26.1333
4.625,-0.875,57.4042
4.875,-0.875,57.2043
5.125,-0.875,57.02
5.375,-0.875,57.3062
5.625,-0.875,57.9447
5.875,-0.875,58.9048
6.125,-0.875,59.8389
6.375,-0.875,80.3773
6.625,-0.875,80.902
6.875,-0.875,80.0037
7.125,-0.875,79.5619
7.375,-0.875,79.8663
7.625,-0.875,83.524
7.875,-0.875,84.1969
8.125,-0.875,83.1492
8.375,-0.875,82.0538
8.625,-0.875,77.7937
8.875,-0.875,76.9592
9.125,-0.875,-1
9.375,-0.875,-1
-9.375,-0.625,-1
-9.125,-0.625,-1
-8.875,-0.625,0.000114907
-8.625,-0.625,0.000110891
-8.375,-0.625,0.000115278
-8.125,-0.625,1.45408
-7.875,-0.625,1.44025
-7.625,-0.625,1.54907
-7.375,-0.625,1.566
-7.125,-0.625,1.69626
-6.875,-0.625,1.88786
-6.625,-0.625,1.91558
-6.375,-0.625,2.05089
-6.125,-0.625,2.25272
-5.875,-0.625,2.54885
-5.625,-0.625,2.65087
-5.375,-0.625,2.79792
-5.125,-0.625,3.01373
-4.875,-0.625,3.25316
-4.625,-0.625,3.4975
-4.375,-0.625,3.87373
-4.125,-0.625,3.98263
-3.875,-0.625,4.13058
-3.625,-0.625,4.40904
-3.375,-0.625,4.94918
-3.125,-0.625,5.00828
-2.875,-0.625,5.34817
-2.625,-0.625,1.54563
-2.375,-0.625,1.51134
-2.125,-0.625,1.52121
-1.875,-0.625,1.51411
-1.625,-0.625,1.47884
-1.375,-0.625,1.00296
-1.125,-0.625,0.997145
-0.875,-0.625,0.176943
-0.625,-0.625,0.157029
-0.375,-0.625,18.2138
-0.125,-0.625,18.7693
0.125,-0.625,19.438
0.375,-0.625,20.1447
0.625,-0.625,16.6448
0.875,-0.625,17.2124
1.125,-0.625,17.4315
1.375,-0.625,17.6762
1.625,-0.625,18.124
1.875,-0.625,18.765
2.125,-0.625,19.2762
2.375,-0.625,19.766
2.625,-0.625,20.2909
2.875,-0.625,20.762
3.125,-0.625,22.1995
3.375,-0.625,22.3003
3.625,-0.625,23.1143
3.875,-0.625,23.0828
4.125,-0.625,23.9672
4.375,-0.625,57.53
4.625,-0.625,57.5174
4.875,-0.625,57.0009
5.125,-0.625,56.9307
5.375,-0.625,57.2029
5.625,-0.625,57.5259
5.875,-0.625,58.0388
6.125,-0.625,80.1171
6.375,-0.625,80.1047
6.625,-0.625,79.8363
6.875,-0.625,78.7683
7.125,-0.625,78.2276
7.375,-0.625,79.2236
7.625,-0.625,77.6791
7.875,-0.625,82.4173
8.125,-0.625,79.1895
8.375,-0.625,78.3882
8.625,-0.625,75.8908
8.875,-0.625,75.3761
9.125,-0.625,-1
9.375,-0.625,-1
-9.375,-0.375,-1
-9.125,-0.375,-1
-8.875,-0.375,0.0158199
-8.625,-0.375,1.33053
-8.375,-0.375,1.42721
-8.125,-0.375,1.49741
-7.875,-0.375,1.57189
-7.625,-0.375,1.61374
-7.375,-0.375,1.71412
-7.125,-0.375,1.88335
-6.875,-0.375,2.07362
-6.625,-0.375,2.17287
-6.375,-0.375,2.35246
-6.125,-0.375,2.5203
-5.875,-0.375,2.7564
-5.625,-0.375,2.95992
-5.375,-0.375,3.14554
-5.125,-0.375,3.41183
-4.875,-0.375,3.45022
-4.625,-0.375,3.68478
-4.375,-0.375,3.91564
-4.125,-0.375,4.16184
-3.875,-0.375,4.48105
-3.625,-0.375,4.82861
-3.375,-0.375,5.08715
-3.125,-0.375,1.5661
-2.875,-0.375,1.44447
-2.625,-0.375,1.45587
-2.375,-0.375,1.45039
-2.125,-0.375,1.43653
-1.875,-0.375,1.40511
-1.625,-0.375,0.920937
-1.375,-0.375,0.190149
-1.125,-0.375,0.16702
-0.875,-0.375,17.208
-0.625,-0.375,17.6528
-0.375,-0.375,17.95
-0.125,-0.375,18.5367
0.125,-0.375,19.2085
0.375,-0.375,16.3514
0.625,-0.375,16.9172
0.875,-0.375,17.1471
1.125,-0.375,17.6563
1.375,-0.375,17.6829
1.625,-0.375,18.2785
1.875,-0.375,18.7517
2.125,-0.375,19.2062
2.375,-0.375,19.7158
2.625,-0.375,20.1679
2.875,-0.375,20.6863
3.125,-0.375,21.0735
3.375,-0.375,21.0215
3.625,-0.375,22.2959
3.875,-0.375,21.8409
4.125,-0.375,23.0699
4.375,-0.375,57.7194
4.625,-0.375,57.809
4.875,-0.375,56.9863
5.125,-0.375,57.1331
5.375,-0.375,57.0803
5.625,-0.375,57.2072
5.875,-0.375,79.9964
6.125,-0.375,79.5451
6.375,-0.375,79.0084
6.625,-0.375,78.4802
6.875,-0.375,77.9249
7.125,-0.375,76.8551
7.375,-0.375,76.6799
7.625,-0.375,75.7254
7.875,-0.375,75.8008
8.125,-0.375,79.4317
8.375,-0.375,77.0677
8.625,-0.375,75.9525
8.875,-0.375,74.498
9.125,-0.375,-1
9.375,-0.375,-1
-9.375,-0.125,-1
-9.125,-0.125,-1
-8.875,-0.125,-1
-8.625,-0.125,1.3839
-8.375,-0.125,-1
-8.125,-0.125,1.55553
-7.875,-0.125,-1
-7.625,-0.125,1.74466
-7.375,-0.125,1.91573
-7.125,-0.125,-1
-6.875,-0.125,2.27294
-6.625,-0.125,-1
-6.375,-0.125,-1
-6.125,-0.125,2.77635
-5.875,-0.125,2.78885
-5.625,-0.125,2.91823
-5.375,-0.125,3.10241
-5.125,-0.125,3.33645
-4.875,-0.125,-1
-4.625,-0.125,-1
-4.375,-0.125,-1
-4.125,-0.125,-1
-3.875,-0.125,4.58118
-3.625,-0.125,4.85726
-3.375,-0.125,4.97204
-3.125,-0.125,1.38901
-2.875,-0.125,1.39792
-2.625,-0.125,1.43755
-2.375,-0.125,1.43518
-2.125,-0.125,1.41354
-1.875,-0.125,0.918029
-1.625,-0.125,0.908733
-1.375,-0.125,0.199185
-1.125,-0.125,16.727
-0.875,-0.125,17.127
-0.625,-0.125,17.4375
-0.375,-0.125,17.9633
-0.125,-0.125,18.4384
0.125,-0.125,18.8895
0.375,-0.125,19.5646
0.625,-0.125,16.2786
0.875,-0.125,16.4265
1.125,-0.125,16.7482
1.375,-0.125,17.1538
1.625,-0.125,17.5853
1.875,-0.125,18.0198
2.125,-0.125,18.4532
2.375,-0.125,18.9302
2.625,-0.125,19.3628
2.875,-0.125,19.8095
3.125,-0.125,20.5684
3.375,-0.125,20.1387
3.625,-0.125,21.2844
3.875,-0.125,21.0232
